image_id,annotator,class,x,y,w,h
CSU243,anotador1,suspicious_behavior,0.91918,0.4705,0.064141,0.115208
CSU243,anotador2,suspicious_behavior,0.91918,0.4705,0.064141,0.115208
CSU244,anotador1,suspicious_behavior,0.936891,0.491083,0.079656,0.10325
CSU244,anotador2,suspicious_behavior,0.936891,0.491083,0.079656,0.10325
CSU244,anotador1,fall,0.17918,0.794146,0.358359,0.157875
CSU244,anotador2,suspicious_object,0.17918,0.794146,0.358359,0.157875
CSU245,anotador1,fall,0.948508,0.519094,0.098453,0.067854
CSU245,anotador2,fall,0.948508,0.519094,0.098453,0.067854
CSU245,anotador1,fall,0.15318,0.791958,0.306359,0.16225
CSU245,anotador2,vandalism,0.15318,0.791958,0.306359,0.16225
CSU246,anotador1,fall,0.126633,0.808188,0.253266,0.118
CSU246,anotador2,fall,0.126633,0.808188,0.253266,0.118
CSU246,anotador1,fall,0.954594,0.508042,0.0885,0.089958
CSU246,anotador2,crime,0.954594,0.508042,0.0885,0.089958
CSU248,anotador1,fall,0.955805,0.527531,0.055453,0.040104
CSU248,anotador2,fall,0.955805,0.527531,0.055453,0.040104
CSU248,anotador1,fall,0.074609,0.833333,0.149219,0.13875
CSU248,anotador2,fall,0.074609,0.833333,0.149219,0.13875
CSU249,anotador1,fall,0.648773,0.753075,0.216953,0.10525
CSU249,anotador2,fall,0.648773,0.753075,0.216953,0.10525
CSU249,anotador1,suspicious_behavior,0.645633,0.577688,0.043078,0.180575
CSU249,anotador2,suspicious_behavior,0.645633,0.577688,0.043078,0.180575
CSU250,anotador1,suspicious_behavior,0.629586,0.571988,0.032891,0.166675
CSU250,anotador2,suspicious_behavior,0.629586,0.571988,0.032891,0.166675
CSU250,anotador1,fall,0.653078,0.746813,0.213031,0.110275
CSU250,anotador2,fall,0.653078,0.746813,0.213031,0.110275
CSU251,anotador1,suspicious_behavior,0.621828,0.567613,0.037594,0.150375
CSU251,anotador2,suspicious_behavior,0.621828,0.567613,0.037594,0.150375
CSU251,anotador1,fall,0.670305,0.7656,0.195797,0.10275
CSU251,anotador2,fall,0.670305,0.7656,0.195797,0.10275
CSU251,anotador1,fall,0.416977,0.616475,0.077609,0.0401
CSU251,anotador2,vandalism,0.416977,0.616475,0.077609,0.0401
CSU253,anotador1,fall,0.667961,0.772487,0.181703,0.091475
CSU253,anotador2,suspicious_behavior,0.667961,0.772487,0.181703,0.091475
CSU253,anotador1,suspicious_behavior,0.601,0.566412,0.025844,0.125425
CSU253,anotador2,suspicious_behavior,0.601,0.566412,0.025844,0.125425
CSU253,anotador1,suspicious_behavior,0.657859,0.585212,0.048562,0.195625
CSU253,anotador2,suspicious_behavior,0.657859,0.585212,0.048562,0.195625
CSU253,anotador1,fall,0.40132,0.608337,0.049266,0.036325
CSU253,anotador2,suspicious_behavior,0.40132,0.608337,0.049266,0.036325
CSU254,anotador1,fall,0.646062,0.769988,0.194313,0.109025
CSU254,anotador2,fall,0.646062,0.769988,0.194313,0.109025
CSU254,anotador1,fall,0.401273,0.6052,0.054047,0.0451
CSU254,anotador2,fall,0.401273,0.6052,0.054047,0.0451
CSU254,anotador1,suspicious_behavior,0.593945,0.561338,0.028984,0.112775
CSU254,anotador2,suspicious_behavior,0.593945,0.561338,0.028984,0.112775
CSU254,anotador1,suspicious_behavior,0.647672,0.580825,0.039156,0.18685
CSU254,anotador2,suspicious_behavior,0.647672,0.580825,0.039156,0.18685
CSU255,anotador1,suspicious_behavior,0.404023,0.608962,0.057953,0.037575
CSU255,anotador2,suspicious_behavior,0.404023,0.608962,0.057953,0.037575
CSU255,anotador1,suspicious_behavior,0.588937,0.560087,0.026625,0.115275
CSU255,anotador2,fire,0.588937,0.560087,0.026625,0.115275
CSU255,anotador1,suspicious_behavior,0.630758,0.57325,0.035234,0.15665
CSU255,anotador2,suspicious_behavior,0.630758,0.57325,0.035234,0.15665
CSU255,anotador1,suspicious_behavior,0.642898,0.759962,0.191109,0.101525
CSU255,anotador2,fire,0.642898,0.759962,0.191109,0.101525
CSU256,anotador1,fall,0.403633,0.610212,0.057172,0.037575
CSU256,anotador2,fall,0.403633,0.610212,0.057172,0.037575
CSU256,anotador1,suspicious_behavior,0.581883,0.55515,0.023484,0.11015
CSU256,anotador2,fall,0.581883,0.55515,0.023484,0.11015
CSU256,anotador1,suspicious_behavior,0.624914,0.568863,0.037516,0.147875
CSU256,anotador2,suspicious_behavior,0.624914,0.568863,0.037516,0.147875
CSU256,anotador1,fall,0.603328,0.731762,0.162094,0.147875
CSU256,anotador2,suspicious_object,0.603328,0.731762,0.162094,0.147875
CSU257,anotador1,suspicious_behavior,0.611172,0.718612,0.112,0.184225
CSU257,anotador2,suspicious_behavior,0.611172,0.718612,0.112,0.184225
CSU257,anotador1,fall,0.410688,0.61025,0.06175,0.04
CSU257,anotador2,fall,0.410688,0.61025,0.06175,0.04
CSU257,anotador1,suspicious_behavior,0.576711,0.552013,0.021141,0.103875
CSU257,anotador2,intrusion,0.576711,0.552013,0.021141,0.103875
CSU257,anotador1,suspicious_behavior,0.617094,0.564475,0.032813,0.12155
CSU257,anotador2,accident,0.617094,0.564475,0.032813,0.12155
CSU258,anotador1,suspicious_behavior,0.601031,0.702937,0.105656,0.210525
CSU258,anotador2,suspicious_behavior,0.601031,0.702937,0.105656,0.210525
CSU258,anotador1,suspicious_behavior,0.572836,0.548187,0.027328,0.093975
CSU258,anotador2,suspicious_behavior,0.572836,0.548187,0.027328,0.093975
CSU258,anotador1,suspicious_behavior,0.607258,0.561963,0.032109,0.114025
CSU258,anotador2,suspicious_behavior,0.607258,0.561963,0.032109,0.114025
CSU258,anotador1,fall,0.39975,0.609587,0.03375,0.031325
CSU258,anotador2,fall,0.39975,0.609587,0.03375,0.031325
CSU259,anotador1,suspicious_behavior,0.595117,0.679188,0.095547,0.260775
CSU259,anotador2,suspicious_behavior,0.595117,0.679188,0.095547,0.260775
CSU263,anotador1,suspicious_behavior,0.590414,0.639038,0.081453,0.195475
CSU263,anotador2,suspicious_behavior,0.590414,0.639038,0.081453,0.195475
CSU263,anotador1,suspicious_behavior,0.406406,0.582025,0.036094,0.11655
CSU263,anotador2,suspicious_behavior,0.406406,0.582025,0.036094,0.11655
CSU263,anotador1,suspicious_behavior,0.541078,0.538787,0.010969,0.062675
CSU263,anotador2,crime,0.541078,0.538787,0.010969,0.062675
CSU263,anotador1,suspicious_behavior,0.565398,0.548813,0.017141,0.075175
CSU263,anotador2,suspicious_behavior,0.565398,0.548813,0.017141,0.075175
CSU265,anotador1,suspicious_behavior,0.402055,0.586413,0.043078,0.107775
CSU265,anotador2,suspicious_behavior,0.402055,0.586413,0.043078,0.107775
CSU265,anotador1,suspicious_behavior,0.597047,0.619625,0.052531,0.19925
CSU265,anotador2,suspicious_behavior,0.597047,0.619625,0.052531,0.19925
CSU265,anotador1,suspicious_behavior,0.538773,0.541913,0.014016,0.063925
CSU265,anotador2,fall,0.538773,0.541913,0.014016,0.063925
CSU265,anotador1,suspicious_behavior,0.559922,0.54755,0.018719,0.0752
CSU265,anotador2,suspicious_behavior,0.559922,0.54755,0.018719,0.0752
CSU266,anotador1,suspicious_behavior,0.402102,0.583275,0.038453,0.12405
CSU266,anotador2,suspicious_behavior,0.402102,0.583275,0.038453,0.12405
CSU266,anotador1,suspicious_behavior,0.583797,0.628387,0.069781,0.189225
CSU266,anotador2,suspicious_behavior,0.583797,0.628387,0.069781,0.189225
CSU266,anotador1,suspicious_behavior,0.556352,0.5463,0.018016,0.06515
CSU266,anotador2,suspicious_behavior,0.556352,0.5463,0.018016,0.06515
CSU266,anotador1,suspicious_behavior,0.537203,0.5376,0.010875,0.05025
CSU266,anotador2,suspicious_behavior,0.537203,0.5376,0.010875,0.05025
CSU267,anotador1,suspicious_behavior,0.404492,0.588287,0.033672,0.114025
CSU267,anotador2,suspicious_behavior,0.404492,0.588287,0.033672,0.114025
CSU267,anotador1,suspicious_behavior,0.592773,0.627763,0.040734,0.165425
CSU267,anotador2,suspicious_behavior,0.592773,0.627763,0.040734,0.165425
CSU267,anotador1,suspicious_behavior,0.534852,0.540037,0.011047,0.057625
CSU267,anotador2,suspicious_behavior,0.534852,0.540037,0.011047,0.057625
CSU267,anotador1,suspicious_behavior,0.55557,0.547563,0.016453,0.070175
CSU267,anotador2,suspicious_behavior,0.55557,0.547563,0.016453,0.070175
CSU269,anotador1,suspicious_behavior,0.396219,0.584525,0.043937,0.12655
CSU269,anotador2,suspicious_behavior,0.396219,0.584525,0.043937,0.12655
CSU269,anotador1,suspicious_behavior,0.578672,0.62525,0.059531,0.1654
CSU269,anotador2,suspicious_behavior,0.578672,0.62525,0.059531,0.1654
CSU270,anotador1,suspicious_behavior,0.399359,0.593363,0.032969,0.124175
CSU270,anotador2,suspicious_behavior,0.399359,0.593363,0.032969,0.124175
CSU270,anotador1,suspicious_behavior,0.581453,0.62155,0.04925,0.1555
CSU270,anotador2,suspicious_behavior,0.581453,0.62155,0.04925,0.1555
CSU272,anotador1,suspicious_behavior,0.731008,0.599,0.041516,0.2154
CSU272,anotador2,suspicious_behavior,0.731008,0.599,0.041516,0.2154
CSU273,anotador1,suspicious_behavior,0.377461,0.583275,0.040703,0.1416
CSU273,anotador2,suspicious_behavior,0.377461,0.583275,0.040703,0.1416
CSU274,anotador1,suspicious_behavior,0.398578,0.563913,0.031406,0.127675
CSU274,anotador2,suspicious_behavior,0.398578,0.563913,0.031406,0.127675
CSU274,anotador1,suspicious_behavior,0.673438,0.580137,0.037594,0.157875
CSU274,anotador2,accident,0.673438,0.580137,0.037594,0.157875
CSU276,anotador1,suspicious_behavior,0.892344,0.650312,0.112,0.378425
CSU276,anotador2,suspicious_behavior,0.892344,0.650312,0.112,0.378425
CSU277,anotador1,fall,0.27718,0.748063,0.089359,0.187975
CSU277,anotador2,fall,0.27718,0.748063,0.089359,0.187975
CSU277,anotador1,suspicious_behavior,0.405195,0.566975,0.043078,0.11905
CSU277,anotador2,suspicious_behavior,0.405195,0.566975,0.043078,0.11905
CSU278,anotador1,fall,0.289359,0.747425,0.102594,0.17165
CSU278,anotador2,fall,0.289359,0.747425,0.102594,0.17165
CSU278,anotador1,suspicious_behavior,0.615086,0.660338,0.043078,0.102775
CSU278,anotador2,crime,0.615086,0.660338,0.043078,0.102775
CSU279,anotador1,fall,0.300633,0.729888,0.073609,0.179175
CSU279,anotador2,fall,0.300633,0.729888,0.073609,0.179175
CSU279,anotador1,fall,0.613961,0.661587,0.039234,0.095225
CSU279,anotador2,fire,0.613961,0.661587,0.039234,0.095225
CSU280,anotador1,fall,0.304969,0.73365,0.06975,0.15915
CSU280,anotador2,fall,0.304969,0.73365,0.06975,0.15915
CSU280,anotador1,fall,0.615953,0.661663,0.047781,0.102875
CSU280,anotador2,fall,0.615953,0.661663,0.047781,0.102875
CSU281,anotador1,fall,0.311984,0.722375,0.0885,0.16415
CSU281,anotador2,fall,0.311984,0.722375,0.0885,0.16415
CSU281,anotador1,fall,0.620187,0.66785,0.051687,0.10275
CSU281,anotador2,fall,0.620187,0.66785,0.051687,0.10275
CSU282,anotador1,fall,0.322211,0.721188,0.077609,0.141475
CSU282,anotador2,accident,0.322211,0.721188,0.077609,0.141475
CSU282,anotador1,fall,0.618656,0.665413,0.051781,0.102875
CSU282,anotador2,fall,0.618656,0.665413,0.051781,0.102875
CSU283,anotador1,fall,0.326875,0.71485,0.065,0.1441
CSU283,anotador2,vandalism,0.326875,0.71485,0.065,0.1441
CSU283,anotador1,fall,0.619398,0.674188,0.051703,0.100125
CSU283,anotador2,fall,0.619398,0.674188,0.051703,0.100125
CSU283,anotador1,suspicious_behavior,0.353148,0.602075,0.051766,0.1391
CSU283,anotador2,suspicious_behavior,0.353148,0.602075,0.051766,0.1391
CSU284,anotador1,suspicious_behavior,0.332352,0.7042,0.058734,0.14035
CSU284,anotador2,suspicious_object,0.332352,0.7042,0.058734,0.14035
CSU284,anotador1,fall,0.334742,0.598362,0.064922,0.161525
CSU284,anotador2,fall,0.334742,0.598362,0.064922,0.161525
CSU284,anotador1,fall,0.627617,0.677887,0.057172,0.110275
CSU284,anotador2,fall,0.627617,0.677887,0.057172,0.110275
CSU286,anotador1,fall,0.348805,0.6923,0.057172,0.1391
CSU286,anotador2,fall,0.348805,0.6923,0.057172,0.1391
CSU286,anotador1,suspicious_behavior,0.306172,0.6171,0.079844,0.2218
CSU286,anotador2,suspicious_behavior,0.306172,0.6171,0.079844,0.2218
CSU286,anotador1,fall,0.627617,0.687288,0.055609,0.114025
CSU286,anotador2,intrusion,0.627617,0.687288,0.055609,0.114025
CSU287,anotador1,fall,0.349195,0.6948,0.051703,0.12655
CSU287,anotador2,fall,0.349195,0.6948,0.051703,0.12655
CSU287,anotador1,suspicious_behavior,0.263508,0.650312,0.083797,0.218025
CSU287,anotador2,suspicious_behavior,0.263508,0.650312,0.083797,0.218025
CSU287,anotador1,fall,0.630016,0.689163,0.05725,0.117775
CSU287,anotador2,crime,0.630016,0.689163,0.05725,0.117775
CSU288,anotador1,suspicious_behavior,0.224266,0.6616,0.113563,0.29825
CSU288,anotador2,suspicious_behavior,0.224266,0.6616,0.113563,0.29825
CSU288,anotador1,fall,0.356672,0.684138,0.060219,0.127825
CSU288,anotador2,fall,0.356672,0.684138,0.060219,0.127825
CSU288,anotador1,fall,0.637016,0.6948,0.063438,0.11655
CSU288,anotador2,fire,0.637016,0.6948,0.063438,0.11655
CSU289,anotador1,fall,0.360586,0.689225,0.061797,0.11265
CSU289,anotador2,fall,0.360586,0.689225,0.061797,0.11265
CSU289,anotador1,fall,0.636625,0.6948,0.064219,0.12905
CSU289,anotador2,fall,0.636625,0.6948,0.064219,0.12905
CSU289,anotador1,suspicious_behavior,0.172617,0.654075,0.140109,0.3659
CSU289,anotador2,suspicious_behavior,0.172617,0.654075,0.140109,0.3659
CSU289,anotador1,suspicious_behavior,0.960469,0.760625,0.079063,0.47875
CSU289,anotador2,suspicious_behavior,0.960469,0.760625,0.079063,0.47875
CSU290,anotador1,suspicious_behavior,0.887258,0.762463,0.109641,0.387225
CSU290,anotador2,fall,0.887258,0.762463,0.109641,0.387225
CSU290,anotador1,suspicious_behavior,0.117758,0.699875,0.165266,0.42495
CSU290,anotador2,suspicious_behavior,0.117758,0.699875,0.165266,0.42495
CSU290,anotador1,fall,0.640195,0.7067,0.061797,0.1253
CSU290,anotador2,fall,0.640195,0.7067,0.061797,0.1253
CSU290,anotador1,fall,0.36525,0.677875,0.050906,0.1228
CSU290,anotador2,fall,0.36525,0.677875,0.050906,0.1228
CSU291,anotador1,suspicious_behavior,0.041453,0.80325,0.082906,0.351
CSU291,anotador2,suspicious_behavior,0.041453,0.80325,0.082906,0.351
CSU291,anotador1,suspicious_behavior,0.826203,0.6948,0.14575,0.36715
CSU291,anotador2,suspicious_object,0.826203,0.6948,0.14575,0.36715
CSU291,anotador1,fall,0.369211,0.676637,0.050828,0.110275
CSU291,anotador2,fall,0.369211,0.676637,0.050828,0.110275
CSU291,anotador1,fall,0.644852,0.7042,0.065016,0.13535
CSU291,anotador2,fall,0.644852,0.7042,0.065016,0.13535
CSU292,anotador1,fall,0.373125,0.676625,0.058656,0.1178
CSU292,anotador2,fall,0.373125,0.676625,0.058656,0.1178
CSU292,anotador1,fall,0.653078,0.713588,0.0705,0.129075
CSU292,anotador2,suspicious_behavior,0.653078,0.713588,0.0705,0.129075
CSU292,anotador1,suspicious_behavior,0.765469,0.64405,0.143312,0.3158
CSU292,anotador2,suspicious_behavior,0.765469,0.64405,0.143312,0.3158
CSU293,anotador1,fall,0.380516,0.667862,0.048562,0.105275
CSU293,anotador2,crime,0.380516,0.667862,0.048562,0.105275
CSU293,anotador1,fall,0.655078,0.716112,0.069625,0.129075
CSU293,anotador2,fall,0.655078,0.716112,0.069625,0.129075
CSU293,anotador1,suspicious_behavior,0.730609,0.6453,0.075188,0.2481
CSU293,anotador2,suspicious_behavior,0.730609,0.6453,0.075188,0.2481
CSU294,anotador1,fall,0.380523,0.665975,0.043859,0.099
CSU294,anotador2,crime,0.380523,0.665975,0.043859,0.099
CSU294,anotador1,fall,0.653078,0.723688,0.068937,0.136725
CSU294,anotador2,fall,0.653078,0.723688,0.068937,0.136725
CSU294,anotador1,suspicious_behavior,0.709469,0.640975,0.056406,0.18685
CSU294,anotador2,suspicious_behavior,0.709469,0.640975,0.056406,0.18685
CSU296,anotador1,fall,0.389961,0.66285,0.050203,0.09775
CSU296,anotador2,fall,0.389961,0.66285,0.050203,0.09775
CSU296,anotador1,fall,0.668742,0.734963,0.084578,0.151525
CSU296,anotador2,fall,0.668742,0.734963,0.084578,0.151525
CSU296,anotador1,suspicious_behavior,0.668742,0.5814,0.084578,0.1604
CSU296,anotador2,vandalism,0.668742,0.5814,0.084578,0.1604
CSU297,anotador1,fall,0.391523,0.651563,0.040641,0.105275
CSU297,anotador2,crime,0.391523,0.651563,0.040641,0.105275
CSU297,anotador1,fall,0.667563,0.748063,0.074406,0.155375
CSU297,anotador2,fall,0.667563,0.748063,0.074406,0.155375
CSU297,anotador1,suspicious_behavior,0.65543,0.6027,0.046984,0.1579
CSU297,anotador2,suspicious_behavior,0.65543,0.6027,0.046984,0.1579
CSU298,anotador1,fall,0.393445,0.654763,0.036797,0.089075
CSU298,anotador2,fall,0.393445,0.654763,0.036797,0.089075
CSU298,anotador1,fall,0.675789,0.749375,0.081453,0.1628
CSU298,anotador2,fall,0.675789,0.749375,0.081453,0.1628
CSU298,anotador1,suspicious_behavior,0.646852,0.603325,0.042203,0.12655
CSU298,anotador2,suspicious_behavior,0.646852,0.603325,0.042203,0.12655
CSU299,anotador1,fall,0.398539,0.64655,0.046984,0.10025
CSU299,anotador2,fall,0.398539,0.64655,0.046984,0.10025
CSU299,anotador1,fall,0.686008,0.768737,0.098609,0.176675
CSU299,anotador2,fall,0.686008,0.768737,0.098609,0.176675
CSU299,anotador1,suspicious_behavior,0.642188,0.587025,0.050125,0.1416
CSU299,anotador2,suspicious_object,0.642188,0.587025,0.050125,0.1416
CSU300,anotador1,fall,0.746711,0.853388,0.163766,0.237975
CSU300,anotador2,accident,0.746711,0.853388,0.163766,0.237975
CSU301,anotador1,suspicious_behavior,0.264992,0.634025,0.094766,0.2456
CSU301,anotador2,suspicious_behavior,0.264992,0.634025,0.094766,0.2456
CSU301,anotador1,fall,0.658555,0.648438,0.045422,0.091475
CSU301,anotador2,fall,0.658555,0.648438,0.045422,0.091475
CSU302,anotador1,suspicious_behavior,0.223531,0.6359,0.129312,0.31955
CSU302,anotador2,fall,0.223531,0.6359,0.129312,0.31955
CSU302,anotador1,fall,0.669961,0.672938,0.049266,0.062525
CSU302,anotador2,fall,0.669961,0.672938,0.049266,0.062525
CSU305,anotador1,fall,0.417797,0.63715,0.047781,0.0589
CSU305,anotador2,fall,0.417797,0.63715,0.047781,0.0589
CSU306,anotador1,fall,0.409891,0.634088,0.047781,0.067775
CSU306,anotador2,suspicious_behavior,0.409891,0.634088,0.047781,0.067775
CSU307,anotador1,fall,0.416523,0.630262,0.048516,0.062675
CSU307,anotador2,accident,0.416523,0.630262,0.048516,0.062675
CSU307,anotador1,suspicious_behavior,0.93893,0.717363,0.122141,0.429825
CSU307,anotador2,suspicious_behavior,0.93893,0.717363,0.122141,0.429825
CSU308,anotador1,fall,0.416547,0.622125,0.048562,0.08145
CSU308,anotador2,fall,0.416547,0.622125,0.048562,0.08145
CSU308,anotador1,suspicious_behavior,0.885688,0.654075,0.173875,0.3584
CSU308,anotador2,suspicious_behavior,0.885688,0.654075,0.173875,0.3584
CSU309,anotador1,suspicious_behavior,0.824641,0.654075,0.082937,0.2782
CSU309,anotador2,suspicious_behavior,0.824641,0.654075,0.082937,0.2782
CSU309,anotador1,fall,0.42093,0.630262,0.055609,0.070175
CSU309,anotador2,fall,0.42093,0.630262,0.055609,0.070175
CSU310,anotador1,fall,0.425133,0.626563,0.043797,0.075325
CSU310,anotador2,fall,0.425133,0.626563,0.043797,0.075325
CSU310,anotador1,suspicious_behavior,0.787047,0.6522,0.073531,0.2218
CSU310,anotador2,suspicious_behavior,0.787047,0.6522,0.073531,0.2218
CSU310,anotador1,fall,0.690672,0.674813,0.050125,0.111675
CSU310,anotador2,fall,0.690672,0.674813,0.050125,0.111675
CSU311,anotador1,suspicious_behavior,0.759594,0.629013,0.098688,0.235575
CSU311,anotador2,suspicious_behavior,0.759594,0.629013,0.098688,0.235575
CSU311,anotador1,fall,0.699328,0.711712,0.079969,0.092725
CSU311,anotador2,accident,0.699328,0.711712,0.079969,0.092725
CSU311,anotador1,fall,0.426344,0.619038,0.036813,0.080325
CSU311,anotador2,suspicious_object,0.426344,0.619038,0.036813,0.080325
CSU313,anotador1,fall,0.420852,0.632775,0.043078,0.0401
CSU313,anotador2,fall,0.420852,0.632775,0.043078,0.0401
CSU313,anotador1,fall,0.70093,0.7186,0.084578,0.08145
CSU313,anotador2,fall,0.70093,0.7186,0.084578,0.08145
CSU314,anotador1,fall,0.425594,0.6265,0.041594,0.05515
CSU314,anotador2,suspicious_object,0.425594,0.6265,0.041594,0.05515
CSU314,anotador1,fall,0.712172,0.702288,0.104094,0.114075
CSU314,anotador2,fall,0.712172,0.702288,0.104094,0.114075
CSU315,anotador1,fall,0.430297,0.618363,0.047844,0.071425
CSU315,anotador2,fall,0.430297,0.618363,0.047844,0.071425
CSU315,anotador1,fall,0.716172,0.730575,0.105812,0.08785
CSU315,anotador2,fall,0.716172,0.730575,0.105812,0.08785
CSU315,anotador1,suspicious_behavior,0.675398,0.591413,0.068141,0.152875
